city,state,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids,goodForGroups
Phoenix,AZ,4.0,True,full_bar,quiet,dressy,3,FALSE,TRUE,BLANK,FALSE,TRUE,FALSE,1
Phoenix,AZ,4.0,True,full_bar,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,2.5,True,none,BLANK,BLANK,3,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Peoria,AZ,5.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Henderson,NV,3.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,TRUE,1
Las Vegas,NV,4.5,False,none,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Mesa,AZ,3.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,4.5,True,full_bar,average,dressy,4,FALSE,FALSE,BLANK,FALSE,FALSE,FALSE,1
Charlotte,NC,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,3.0,False,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,BLANK,1
Las Vegas,NV,4.0,False,full_bar,quiet,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,0
Mesa,AZ,4.0,True,none,BLANK,casual,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Scottsdale,AZ,3.5,True,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,FALSE,BLANK,1
Madison,WI,3.5,True,full_bar,average,casual,2,FALSE,FALSE,no,TRUE,FALSE,BLANK,0
Surprise,AZ,3.5,True,none,average,casual,1,FALSE,TRUE,BLANK,TRUE,FALSE,BLANK,1
Queen Creek,AZ,2.5,True,none,loud,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,3.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,3.5,True,none,loud,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Scottsdale,AZ,4.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Charlotte,NC,3.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,2.5,True,full_bar,very_loud,casual,2,FALSE,FALSE,no,FALSE,TRUE,FALSE,1
Scottsdale,AZ,4.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,TRUE,1
Mesa,AZ,4.0,True,beer_and_wine,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Middleton,WI,3.0,True,full_bar,average,casual,2,TRUE,TRUE,no,TRUE,TRUE,BLANK,1
Madison,WI,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Tempe,AZ,3.0,False,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,2.0,True,none,loud,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Chandler,AZ,3.5,False,full_bar,loud,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Charlotte,NC,2.0,True,none,BLANK,BLANK,2,BLANK,FALSE,BLANK,BLANK,BLANK,BLANK,0
Tempe,AZ,3.5,True,full_bar,very_loud,casual,1,FALSE,FALSE,outdoor,FALSE,FALSE,FALSE,1
Champaign,IL,4.0,True,beer_and_wine,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Scottsdale,AZ,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Bridgeville,PA,3.0,True,full_bar,very_loud,casual,2,FALSE,TRUE,BLANK,TRUE,FALSE,BLANK,1
Tempe,AZ,4.5,True,none,loud,BLANK,2,BLANK,BLANK,yes,TRUE,BLANK,BLANK,0
Las Vegas,NV,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Scottsdale,AZ,3.5,False,full_bar,average,casual,1,TRUE,TRUE,outdoor,TRUE,TRUE,BLANK,1
Charlotte,NC,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Madison,WI,4.0,True,beer_and_wine,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Pittsburgh,PA,3.0,True,full_bar,loud,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Phoenix,AZ,4.0,False,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Glendale,AZ,3.0,True,full_bar,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,TRUE,TRUE,0
Las Vegas,NV,3.5,True,beer_and_wine,average,casual,2,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,4.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,3.0,True,none,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Casa Grande,AZ,3.0,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Mesa,AZ,4.0,True,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,0
Mesa,AZ,4.0,True,none,BLANK,casual,1,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,1
Pittsburgh,PA,3.0,True,none,BLANK,BLANK,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,1
Glendale,AZ,3.0,False,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,3.5,False,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Mesa,AZ,2.5,True,none,BLANK,BLANK,2,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.0,True,none,average,casual,1,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,3.5,True,full_bar,average,BLANK,1,BLANK,BLANK,yes,FALSE,BLANK,BLANK,1
Henderson,NV,4.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Charlotte,NC,4.0,True,full_bar,loud,casual,2,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,3.0,True,none,loud,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Pittsburgh,PA,3.5,True,full_bar,loud,casual,2,FALSE,FALSE,outdoor,TRUE,BLANK,BLANK,1
Phoenix,AZ,3.5,True,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Charlotte,NC,3.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Mesa,AZ,3.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Phoenix,AZ,5.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Scottsdale,AZ,4.0,True,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,BLANK,BLANK,1
Charlotte,NC,3.0,False,full_bar,very_loud,casual,1,FALSE,FALSE,yes,TRUE,BLANK,BLANK,1
Phoenix,AZ,4.0,False,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Tempe,AZ,3.5,False,full_bar,very_loud,casual,1,FALSE,TRUE,outdoor,FALSE,TRUE,BLANK,1
Madison,WI,3.5,True,full_bar,average,casual,2,TRUE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Charlotte,NC,4.0,True,full_bar,average,BLANK,1,BLANK,BLANK,outdoor,FALSE,BLANK,BLANK,1
Gilbert,AZ,3.0,False,none,BLANK,casual,1,FALSE,BLANK,BLANK,TRUE,FALSE,BLANK,1
Las Vegas,NV,4.0,True,full_bar,quiet,casual,2,FALSE,TRUE,yes,FALSE,TRUE,BLANK,0
New River,AZ,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Mesa,AZ,4.0,True,none,loud,casual,1,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,1
Las Vegas,NV,4.0,False,full_bar,average,dressy,4,FALSE,FALSE,BLANK,TRUE,FALSE,FALSE,0
Charlotte,NC,3.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Surprise,AZ,3.5,True,none,quiet,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Tempe,AZ,4.0,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Scottsdale,AZ,3.5,True,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Pittsburgh,PA,4.0,True,none,average,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,TRUE,1
Las Vegas,NV,4.0,True,none,average,casual,2,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Montral,QC,4.0,True,full_bar,average,BLANK,2,BLANK,BLANK,no,FALSE,BLANK,BLANK,0
Las Vegas,NV,4.5,True,full_bar,average,casual,1,FALSE,TRUE,yes,FALSE,FALSE,BLANK,1
Peoria,AZ,4.0,True,full_bar,very_loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,BLANK,1
Scottsdale,AZ,3.5,True,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Phoenix,AZ,4.0,False,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,3.5,True,full_bar,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Mesa,AZ,4.5,True,none,quiet,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,4.5,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,2.5,False,full_bar,average,BLANK,2,BLANK,BLANK,outdoor,TRUE,BLANK,BLANK,1
Mesa,AZ,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,TRUE,1
Charlotte,NC,4.0,True,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,TRUE,1
Mesa,AZ,3.5,True,beer_and_wine,quiet,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Chandler,AZ,3.5,True,full_bar,loud,casual,2,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,3.5,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Concord,NC,2.5,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Phoenix,AZ,4.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
North Las Vegas,NV,3.5,True,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,4.5,True,beer_and_wine,quiet,casual,2,TRUE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Casa Grande,AZ,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,3.0,True,none,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Phoenix,AZ,4.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,TRUE,1
Scottsdale,AZ,4.0,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Peoria,AZ,3.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Las Vegas,NV,4.0,True,none,quiet,casual,1,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Scottsdale,AZ,4.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,3.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,3.5,True,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,BLANK,1
Las Vegas,NV,3.5,False,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Mesa,AZ,3.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Charlotte,NC,3.5,True,none,BLANK,BLANK,2,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,3.5,True,none,loud,casual,1,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,0
Phoenix,AZ,4.0,True,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,0
Henderson,NV,3.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Glendale,AZ,4.0,True,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Charlotte,NC,4.0,True,beer_and_wine,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Charlotte,NC,4.0,True,full_bar,average,dressy,3,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Las Vegas,NV,4.5,True,none,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Las Vegas,NV,4.5,True,none,BLANK,BLANK,2,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
Avondale,AZ,3.5,False,full_bar,very_loud,casual,2,FALSE,FALSE,outdoor,TRUE,BLANK,BLANK,1
Avondale,AZ,4.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Phoenix,AZ,2.5,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,3.5,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Phoenix,AZ,3.0,True,full_bar,average,casual,1,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Peoria,AZ,3.5,True,beer_and_wine,average,casual,1,TRUE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Pittsburgh,PA,4.0,True,none,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,BLANK,1
Las Vegas,NV,3.0,True,full_bar,average,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Las Vegas,NV,4.0,True,none,BLANK,BLANK,1,BLANK,TRUE,BLANK,FALSE,BLANK,BLANK,1
Champaign,IL,3.5,True,none,average,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,FALSE,1
Henderson,NV,3.0,True,none,loud,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,4.0,True,full_bar,average,BLANK,3,BLANK,BLANK,yes,FALSE,BLANK,BLANK,1
Las Vegas,NV,2.5,True,none,BLANK,casual,1,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Las Vegas,NV,5.0,True,none,BLANK,BLANK,2,FALSE,TRUE,BLANK,BLANK,BLANK,BLANK,0
Chandler,AZ,3.5,True,full_bar,average,casual,2,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,0
Boulder City,NV,4.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Tempe,AZ,4.0,False,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Scottsdale,AZ,4.5,True,beer_and_wine,average,casual,2,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Phoenix,AZ,3.0,True,none,loud,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Madison,WI,3.5,True,full_bar,average,dressy,3,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Charlotte,NC,3.5,True,full_bar,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,4.0,True,full_bar,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,3.0,True,full_bar,average,casual,3,FALSE,TRUE,BLANK,FALSE,FALSE,FALSE,1
Phoenix,AZ,3.5,True,beer_and_wine,average,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,0
Charlotte,NC,3.5,True,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,BLANK,1
Henderson,NV,4.5,False,full_bar,average,casual,1,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Phoenix,AZ,3.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Scottsdale,AZ,4.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Tempe,AZ,3.5,True,none,average,casual,2,FALSE,FALSE,BLANK,TRUE,TRUE,TRUE,1
Las Vegas,NV,4.0,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,TRUE,TRUE,1
Pittsburgh,PA,4.0,True,beer_and_wine,average,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,TRUE,1
Las Vegas,NV,3.0,True,none,very_loud,casual,1,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Mesa,AZ,3.5,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Charlotte,NC,3.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,3.5,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Phoenix,AZ,3.5,True,none,quiet,casual,1,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,0
Mesa,AZ,4.0,True,beer_and_wine,average,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Scottsdale,AZ,4.5,True,none,quiet,casual,2,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Madison,WI,3.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Charlotte,NC,4.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,TRUE,BLANK,0
Phoenix,AZ,3.5,True,none,average,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Chandler,AZ,4.0,True,none,loud,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Pittsburgh,PA,3.5,False,full_bar,average,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,2.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,4.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,3.5,True,full_bar,average,casual,2,FALSE,BLANK,yes,FALSE,FALSE,BLANK,0
Chandler,AZ,3.5,True,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Tempe,AZ,3.5,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,0
Cave Creek,AZ,4.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Phoenix,AZ,4.0,True,none,average,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,FALSE,1
Henderson,NV,3.5,True,beer_and_wine,average,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,TRUE,1
Madison,WI,3.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Pittsburgh,PA,4.0,True,none,BLANK,BLANK,2,FALSE,TRUE,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,3.5,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Las Vegas,NV,4.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Scottsdale,AZ,4.0,True,beer_and_wine,average,BLANK,2,BLANK,BLANK,no,FALSE,BLANK,BLANK,1
Edinburgh,EDH,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Tempe,AZ,3.0,False,full_bar,very_loud,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,BLANK,1
Glendale,AZ,3.5,True,beer_and_wine,quiet,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,0
Phoenix,AZ,3.5,False,beer_and_wine,average,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,2.5,True,none,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Edinburgh,EDH,4.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Queen Creek,AZ,2.5,True,none,BLANK,BLANK,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Peoria,AZ,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Chandler,AZ,4.0,True,beer_and_wine,average,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,4.5,False,none,average,casual,2,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Pittsburgh,PA,3.0,True,full_bar,average,casual,2,TRUE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Henderson,NV,4.0,True,none,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Henderson,NV,4.5,True,beer_and_wine,average,BLANK,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,3.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Chandler,AZ,2.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,4.0,True,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,BLANK,1
Charlotte,NC,3.5,True,beer_and_wine,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,TRUE,1
Belmont,NC,3.5,True,beer_and_wine,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,3.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Charlotte,NC,4.0,True,none,loud,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Pineville,NC,2.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Mesa,AZ,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Scottsdale,AZ,3.5,True,full_bar,quiet,casual,2,FALSE,TRUE,BLANK,TRUE,FALSE,BLANK,1
Phoenix,AZ,3.0,False,full_bar,average,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Edinburgh,EDH,4.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,4.0,True,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,BLANK,0
North Las Vegas,NV,4.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Goodyear,AZ,4.0,True,beer_and_wine,quiet,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Goodyear,AZ,4.0,True,full_bar,loud,BLANK,1,BLANK,BLANK,outdoor,TRUE,BLANK,BLANK,1
Higley,AZ,3.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Mesa,AZ,4.0,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Charlotte,NC,3.5,True,beer_and_wine,quiet,casual,2,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Phoenix,AZ,4.5,True,none,average,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Pittsburgh,PA,4.0,True,none,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,FALSE,BLANK,1
Mesa,AZ,3.5,True,none,average,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Charlotte,NC,4.0,True,none,quiet,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Phoenix,AZ,3.5,True,none,average,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Charlotte,NC,3.5,True,beer_and_wine,average,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,0
Montral,QC,4.0,True,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Madison,WI,3.5,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,4.0,True,full_bar,average,casual,2,FALSE,BLANK,BLANK,FALSE,FALSE,BLANK,1
Charlotte,NC,3.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Mesa,AZ,2.0,True,none,BLANK,BLANK,2,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
Matthews,NC,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,3.0,True,none,quiet,casual,1,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,3.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Peoria,AZ,3.5,True,full_bar,average,casual,2,FALSE,BLANK,BLANK,FALSE,FALSE,BLANK,1
Charlotte,NC,4.0,True,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,BLANK,BLANK,1
Scottsdale,AZ,3.5,False,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Chandler,AZ,4.0,False,full_bar,quiet,casual,3,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Phoenix,AZ,3.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,2.5,True,full_bar,average,casual,3,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Glendale,AZ,2.5,True,none,loud,casual,1,FALSE,TRUE,BLANK,TRUE,FALSE,BLANK,1
Las Vegas,NV,3.0,True,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,3.0,True,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,3.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,4.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,4.0,True,beer_and_wine,average,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,0
